Name,Coin Address,Collated Word Count,Collated Weighted Word Count,Image Count,Original Word Count,Word Count,Weighted Word Count,Cumulative Payout,Previous Cumulative Payout,Payout,Unique Page Views,Popularity Times Rating,Advertising Portion,Advertising Revenue,Views per Thousand Words,Normalized Popularity,Rating Median,Normalized Rating Median,Categorized Articles,Articles,Categorization,Normalized Categorization,Normalized Worth,Earnings Multiplier,Earnings
Jasinlee,1Ahu957fXXwhJ5LqmpxMFHVWwSQ7h4PkXb
Jdean1,1AKHyiMrE5e648KYdvzHDcJcf8QBPjSnXR,0,0,0,2552,2552,2552,3,3,0,5,4.0,0.0000427,0.0,1.96,0.653,79.0,0.978,0,3,0.0,0.0,0.783,0.0,0
Jdlrexy,16DV7iL8wVyozq973rj2qA3Zw4r7mvnAKc,0,0,0,2009,2009,2009,2,0,2,56,44.0,0.00047,0.0,55.7,1.21,78.5,0.955,1,1,1.0,1.36,1.07,1.14,2
Jessiewaterfield,1BjvzSbfC2MhAVG2xvhkjuXZxApB8CgCnn,0,0,0,9327,9327,9327,9,9,0,4,3.0,0.0000321,0.0,0.429,0.494,86.5,1.38,1,5,0.2,0.174,0.992,0.0,0
Jimfoxy,1JV7QdytMkA3crx9L1FM2dTBqaQ5itXy5u
Jungle_dave,14itNE5APTMtXzNZteDeZNkNH2AUJQY1Zh,0,0,0,1775,1775,1775,2,2,0,2,1.0,0.0000107,0.0,1.13,0.59,70.0,0.619,0,1,0.0,0.0,0.548,0.0,0
Kermett,1PArJ2bvbUdexQj9ubBgtnNWyRNz3BkvGs
Kickaha4,12RuaN5UvZYkMn4BiiS4mMoffe3mgjzZMU,0,0,0,45566,45566,45566,46,23,23,35,30.0,0.000321,0.0,0.768,0.55,85.0,1.29,6,9,0.667,0.811,1.02,1.09,25
Knotwork,121Pb2BBrU7C61vBdWCKVuFFmaEZr6xFAX,0,0,0,56534,56534,56534,57,57,0,532,363.0,0.00388,0.0,9.41,0.873,67.5,0.539,17,93,0.183,0.155,0.601,0.0,0
Kochmann799,1H3hhmQxp2eqpScyubM65HuJZ9dMnPSzqY,0,0,0,2776,2776,2776,3,0,3,59,48.0,0.000513,0.0,42.5,1.15,80.0,1.03,4,4,1.0,1.36,1.1,1.17,4
Koguma,1NPRz7rKMi83gJSEnztFddr96oJbqqAZmj,101,30,18,4252,4353,4462,4,4,0,27,24.0,0.000256,0.0,6.05,0.804,86.5,1.38,0,6,0.0,0.0,1.07,0.0,0
Kumala,1MUpAKKjyM56gxfKkW4LTHkWRcCFRx2y12,0,0,0,2192,2192,2192,2,2,0,5,5.0,0.0000534,0.0,2.28,0.672,90.0,1.6,0,2,0.0,0.0,1.16,0.0,0
Lawyer,13B9eDYgwTdhfWHgQXYT8EWNpL3uV4Ffie,0,0,0,74977,74977,74977,75,77,0,33,28.0,0.000299,0.0,0.44,0.496,85.0,1.29,0,45,0.0,0.0,0.922,0.0,0
Leojane,15szdWSCEVAvXVEKsrEtcKNtCfmo69drZ9,0,0,41,8632,8632,9042,9,7,2,43,31.0,0.000331,0.0,4.76,0.769,71.0,0.653,3,5,0.6,0.709,0.693,0.738,1
Lowjo,1JMPa89dd5ZWVTKC7Hh9mvm98RpVcLvLRk
Mabtc,1NqxTQ7D9w3oukfpYda8GHnXSYxr9xFoQS,0,0,51,88782,88782,89292,89,89,0,751,645.0,0.00689,0.0,8.41,0.855,85.0,1.29,14,53,0.264,0.249,1.05,0.0,0
Maitotoxin,1EZpys8PMP8bZxs2tFTY5T7cimmVMZAxuw,0,0,0,5973,5973,5973,6,6,0,10,8.0,0.0000855,0.0,1.67,0.635,80.0,1.03,0,3,0.0,0.0,0.805,0.0,0
Marticps,12UVr7jmrEitXQfzDPXAQ7etiVaa21p4iT,1133,339,13,1062,2195,1531,2,2,0,8,8.0,0.0000855,0.0,5.23,0.783,98.0,2.21,1,2,0.5,0.562,1.62,0.0,0
Matt608,1Ks4roXAZj45sXRsWMfGqmAPmDoWZ9TAko,0,0,43,199062,199062,199492,199,190,9,127,99.0,0.00106,0.0,0.637,0.531,77.5,0.909,50,50,1.0,1.36,0.841,0.895,8
Max2838,1EZPbtmx7YiDfM2YVThbrbEgC6b86SqFL9,0,0,123,69312,69312,70542,50,0,50,69,30.0,0.000321,0.0,1.96,0.653,42.5,0.0937,0,116,0.0,0.0,0.252,0.5,25
Maximilian_Wilhelm,1BroUgeCemQvWeYBekpFyEFGZVqrXnrtQ9,0,0,3,86134,86134,86164,86,87,0,24,21.0,0.000224,0.0,0.279,0.456,85.0,1.29,0,23,0.0,0.0,0.91,0.0,0
Melodiemuse,1GJt2nDUrVinYyDFJuWMkkK1Urod5nH72F,195,58,9,19925,20120,20073,20,12,8,504,484.0,0.00517,0.0,25.1,1.05,95.0,1.96,29,29,1.0,1.36,1.63,1.5,12
Meowmeow8,1CDkhWER12CzdToYXNXUFuCzkeP6ejXfzp
Merockstar,161J2C45hLh6SecXoRBMbbPGJAv7VdkfEK,0,0,0,8623,8623,8623,9,0,9,77,70.0,0.000748,0.0,17.9,0.982,90.0,1.6,4,4,1.0,1.36,1.39,1.48,13
Metallicsoul92,1MZbzzaLJfZb6tkwgBbGX5ayeCbQJaYDwc,823,246,0,1661,2484,1907,2,2,0,2,2.0,0.0000214,0.0,1.05,0.582,99.0,2.3,0,3,0.0,0.0,1.55,0.0,0
Meta-p02,1Q4wj8JfZNGgRFYrk2bfWvqcqH1Y9YVNn9,0,0,0,2895,2895,2895,3,3,0,30,28.0,0.000299,0.0,10.4,0.888,92.5,1.78,0,1,0.0,0.0,1.33,0.0,0
Metazilla,1CJSRunQtPQsiZRK7vznyeCfyDTb2kxGA8,0,0,4,21459,21459,21499,21,20,1,27,25.0,0.000267,0.0,1.26,0.602,90.0,1.6,0,9,0.0,0.0,1.14,1.21,1
Millipede,15PCkrTqyHKaq96gLNqegYPXauXxNJj5ht
Mistercoin,1PxUC79jXvZRbewCeRLPm9gtUbzWGdC2h8,0,0,0,4565,4565,4565,5,5,0,88,71.0,0.000759,0.0,19.3,0.996,80.0,1.03,8,8,1.0,1.36,1.05,0.0,0
Moggs,16CacdGTDBtqKhgViuAcEJVPoNw56LpPd8
Mosinnagant,1KBShyp8fLARTKAd7tVQv5B9rUPMgfBUvj,0,0,0,64642,64642,64642,65,65,0,6,5.0,0.0000534,0.0,0.0928,0.372,77.5,0.909,3,23,0.13,0.101,0.667,0.0,0
Moxy_Jane,184yBE6BY5WRpUvj7pzXjdRaemUByHvgx3,0,0,0,14299,14299,14299,14,14,0,0,0.0,0.0,0.0,0.0,0.0,80.0,1.03,6,7,0.857,1.12,0.727,0.0,0
Mrc,1EZhgmDXpwppCi7g7mSJkLHJDgtXsyTv6P,0,0,0,1239,1239,1239,1,1,0,9,8.0,0.0000855,0.0,7.26,0.832,87.5,1.44,1,1,1.0,1.36,1.25,0.0,0
Mrelite,1HKvhSWL4CAZcw4cN4FwRo8HXUifKm3N2J,0,0,0,11554,11554,11554,12,10,2,35,28.0,0.000299,0.0,3.03,0.708,80.0,1.03,6,6,1.0,1.36,0.964,1.03,2
Nafindix,18PwsnRDTp9RnMrHDrkU4hfW5qpz7YBNYk
NascentEngineer,1M77B5gC242QJogTwn62oASgz8j8d79M2U,0,0,16,28321,28321,28481,28,21,7,127,103.0,0.0011,0.0,4.46,0.76,80.0,1.03,18,19,0.947,1.27,0.97,1.03,7
Netbin,16Ae81V29cuS9x4YcB4gskoBUiwEpDzfmC
Nik1ab,1CbZoBeFBEsvVMb3r6sijaAG8djBFhxWwp,0,0,0,2118,2118,2118,2,1,1,0,0.0,0.0,0.0,0.0,0.0,65.0,0.467,0,2,0.0,0.0,0.28,0.5,1
Ninthaxis,1Hcx2ZWSA1nrp3HgAq8CFu4vyUzo1WAQCc,0,0,0,78955,78955,78955,71,21,50,67,61.0,0.000652,0.0,0.849,0.56,90.0,1.6,117,117,1.0,1.36,1.26,1.35,67
Novacadian,1MJ21NMydr9dNu65tga6oBDa6coiq3bRXz,0,0,8,4543,4543,4623,5,0,5,14,0.0,0.0,0.0,6.06,0.805,0.0,0.0,1,1,1.0,1.36,0.378,0.5,3
Odolvlobo,1CfNKbC9LLwrtZUC7qTwqSuJHk9qyEL5KH,0,0,0,5889,5889,5889,6,6,0,2,2.0,0.0000214,0.0,0.34,0.473,87.5,1.44,14,14,1.0,1.36,1.14,0.0,0
Ondratra,12QHFnbkJEwv8jmmwcXQqLyfTATqpH1eaq,0,0,0,1293,1293,1293,1,1,0,5,4.0,0.0000427,0.0,3.87,0.741,83.5,1.21,0,1,0.0,0.0,0.945,0.0,0
Onlineguy76,1EosBb5h9Bf2WrGqs1fQctUqJeZsF9Zfgh
Operaficionado,19FLaursDZbNyB7Fvj4wjKXYcX8GrZkkGr,0,0,0,34296,34296,34296,34,33,1,13,11.0,0.000118,0.0,0.379,0.483,81.5,1.1,6,21,0.286,0.275,0.832,0.886,1
Overture,1HAXbT4oDvnqH4no64bhttnEdmaHzpxbaH,0,0,8,16590,16590,16670,17,10,7,3192,2805.0,0.03,0.0,191.5,1.52,87.0,1.41,13,13,1.0,1.36,1.44,1.5,10
Papacrusher,13mtCyZTnMJRJw9nt7xqbiGU7tXrvkeAJB,0,0,17,26781,26781,26951,27,8,19,183,155.0,0.00166,0.0,6.79,0.822,84.0,1.23,30,32,0.938,1.25,1.11,1.18,22
Paul3,1MPPHP3TLvD4mph9z1GpM5BamB5Pcx5HuT,0,0,0,74025,74025,74025,74,41,33,28533,11528.0,0.123,0.0,385.5,1.73,40.0,0.0745,48,48,1.0,1.36,0.7,0.745,25
Pb321go,1F5uDaCF8ZP6kiLHvDhWsSNPHP6kwt7udi,205181,61554,0,266456,471637,328010,327,277,50,222,173.0,0.00185,0.0,0.677,0.537,77.0,0.887,32,33,0.97,1.31,0.824,0.878,44
Penguinwriter,1LNL1Zrg5h2z8m9c48fgdMx2uXmN3S5Kch,0,0,50,247156,247156,247656,218,168,50,486,430.0,0.0046,0.0,1.96,0.654,87.5,1.44,47,47,1.0,1.36,1.2,1.27,64
Pepegom,1DHAQVz32aMV85AazVHEz8ryeYAArV5pTc,0,0,0,2119,2119,2119,2,2,0,5,4.0,0.0000427,0.0,2.36,0.676,75.0,0.803,5,6,0.833,1.08,0.793,0.0,0
Physicalartcoin,1CPQPfVT9KLsYWpbBhq7sraL9XyxCJ16yB
Prdkojistic,15fLDbRPj14D2wHrgmTDqM1nqQ5keiV2ye,1302,390,0,0,1302,390,0,0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0
Profitofthegods,12MGa1zUdSorJXC4wDFScDmNifye1euKkA
Psalm,16y9hCqxESscRnBJwJskJpDACH4qUiRpA8,0,0,0,16768,16768,16768,17,17,0,30,22.0,0.000235,0.0,1.79,0.642,72.5,0.706,13,13,1.0,1.36,0.753,0.0,0
Python,1DTdNS3EksVgYAs7yykVA1eifjEHNqsqaY,535,160,1,3808,4343,3978,4,4,0,19,19.0,0.000203,0.0,4.78,0.77,99.0,2.3,3,6,0.5,0.562,1.66,0.0,0
Pythonideus,1JZoUrpX6Dc9fEXagFgsvFL63bhTdJpkn6,0,0,15,1345,1345,1495,1,1,0,0,0.0,0.0,0.0,0.0,0.0,92.5,1.78,1,1,1.0,1.36,1.2,0.0,0
Randomcount,1CBCR1jCnD57yfwMXsUKbMBaMSrKaBUt3z,0,0,0,12079,12079,12079,12,12,0,2,1.0,0.0000107,0.0,0.166,0.414,72.5,0.706,1,1,1.0,1.36,0.684,0.0,0
Raptorak,1ASdsZ1JUwtVXDfYBx7MRNMeHQ8J51pSRw,2410,723,488,440881,443291,446484,446,415,31,16997,13735.0,0.147,0.0,38.1,1.13,80.0,1.03,303,303,1.0,1.36,1.09,1.16,36
Redmist,1KmDbkBGYzotq6aVf981H6aN2F5nc1SXdQ,0,0,2,24262,24262,24282,24,8,16,321,211.0,0.00225,0.0,13.2,0.929,65.0,0.467,19,32,0.594,0.7,0.629,0.67,11
Rhurley,18hmGQL2MPqKFUUcjetzmxgTUbdGBV6dAy,0,0,0,3810,3810,3810,4,0,4,25,20.0,0.000214,0.0,13.1,0.928,78.5,0.955,3,3,1.0,1.36,0.988,1.05,4
Rich2014,147A5To5oW9ucmeC1gUi3twpdGnz8oP5en
Rjalomos,1Q86adYJ5d5NjCLrwwmr67nNxK4VRJtHyC
Scarroll,1LJNcffhYYVzmWLwLHtpJoCunt8netTCfB
Sceeth0,1E1EJnnUP4vEhoAhd7Cotb6n9VwrbeTPY1,0,0,0,9934,9934,9934,10,10,0,0,0.0,0.0,0.0,0.0,0.0,84.0,1.23,0,2,0.0,0.0,0.74,0.0,0
Serena,1Hq7gyvgYCnusxcvosmSy26jXXSudnsgwg,0,0,0,31316,31316,31316,31,31,0,22,19.0,0.000203,0.0,0.703,0.541,85.0,1.29,2,10,0.2,0.174,0.953,0.0,0
