Name,Coin Address,Collated Word Count,Collated Weighted Word Count,Image Count,Original Word Count,Word Count,Weighted Word Count,Cumulative Payout,Previous Cumulative Payout,Payout,Unique Page Views,Popularity Times Rating,Advertising Portion,Advertising Revenue,Views per Thousand Words,Normalized Popularity,Rating Median,Normalized Rating Median,Categorized Articles,Articles,Categorization,Normalized Categorization,Normalized Worth,Earnings Multiplier,Earnings
Gabcab,14JoB7XgPE57yZ4G57YrEFSurf35TGBE8t,0,0,0,7303,7303,7303,7,7,0,3,2,3.08665792114e-05,0,0.410790086266,0.525814490554,80.5,0.975784777441,0,4,0.0,0.0,0.743215213631,0.0,0
Giftculturewriting,16GGzGGsTtzvUdTHoWFJtWXXWdpPWwxr3u,0,0,2,27638,27638,27658,28,14,14,330,250,0.00385832240142,0,11.9314484055,0.886950043258,75.0,0.751645470235,12,12,1.0,1.41053930654,0.858126225772,0.962039948424,13
Glongsword,1CRfD8qjUd8uKnYX35oxz8qAYrCnn2Zryc,0,0,0,1110,1110,1110,1,1,0,2,2,3.08665792114e-05,0,1.8018018018,0.661429300151,91.0,1.53358959728,0,1,0.0,0.0,1.11858254841,0.0,0
Gorgorom,1EgZsQ6zxrA5bCtMMR1uWAcjfqt7n8GNRJ,0,0,1,4865,4865,4875,5,5,0,7,6,9.25997376341e-05,0,1.4358974359,0.638533098382,82.0,1.04453299027,0,3,0.0,0.0,0.818279723676,0.0,0
Grantbills,1Dz6fEZma7bUwnGo44yRjgduP71cWtkgS4,0,0,3,28447,28447,28477,28,28,0,16,13,0.000200632764874,0,0.561856937177,0.552001719623,80.0,0.953620178915,11,19,0.578947368421,0.784619173598,0.816234540596,0.0,0
Grc,1FxaZmCkaqkKxbBz52fNAMe9bRn2GoECvf,1550,465,0,709,2259,1174,1,1,0,5,5,7.71664480284e-05,0,4.25894378194,0.755900713788,99.0,2.0924603933,2,2,1.0,1.41053930654,1.62330038077,0.0,0
Hayek,1KqMSjRnFpeWQUhDh3p2tGtRnPuZV486sM,0,0,9,30390,30390,30480,30,23,7,5,4,6.17331584227e-05,0,0.164041994751,0.455995332524,70.0,0.582796241547,17,55,0.309090909091,0.400097701699,0.526486114855,0.590240292826,4
Heliumbm,1Fm4p5nVbKxaYaQz4kuANQG2scDBLRvECJ,0,0,0,17656,17656,17656,18,18,0,34,24,0.000370398950536,0,1.92569098324,0.668290817499,70.0,0.582796241547,3,5,0.6,0.815278435707,0.631692833749,0.0,0
Hellinoos,1GnJic1ATC7R7cbzBR6Q7Yqziv7bwj8aQY,0,0,0,15130,15130,15130,15,15,0,9,8,0.000123466316845,0,0.594844679445,0.55691114691,85.0,1.19253043322,4,4,1.0,1.41053930654,1.02364553466,0.0,0
Hemingway,1Mrin7GnKsBPJ78mqZiChKzNtY5WC84WFZ,0,0,0,25020,25020,25020,25,25,0,21,16,0.000246932633691,0,0.83932853717,0.587479178613,75.0,0.751645470235,0,18,0.0,0.0,0.627231035725,0.0,0
Hunterbunter,17qBxPE1e84se785Yn3BupFRPPekEc15Pv,0,0,0,23825,23825,23825,24,0,24,138,112,0.00172852843584,0,11.5844700944,0.882896880316,80.487704918,0.975235287614,1,5,0.2,0.250771650129,0.875087401676,0.981055016723,24
IanBerble,1P6NSPXyGxPsetEE1qjWnvpPyZk3qnNboR,0,0,0,1078,1078,1078,1,1,0,8,8,0.000123466316845,0,7.42115027829,0.823936696124,99.0,2.0924603933,1,1,1.0,1.41053930654,1.64371117547,0.0,0
Ibrennan,14TM5MS9J3TZF2ZmAW91kCxVUHxeWTtLji,0,0,0,1004,1004,1004,1,1,0,4,3,4.6299868817e-05,0,3.98406374502,0.748114004073,82.0,1.04453299027,0,1,0.0,0.0,0.851153995383,0.0,0
Icoin,18HfzUZXGA3FZ1BM8abEmjBT9Wg52qQ4Sr,0,0,0,634,634,634,0,0,0,14,0,0.0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0
Iheartcryptocoin,1N6SqcHmzSzs1cCe4wEt7Mo84m2p74stts
Iluveunc,199BUHDPHwpzyzVzmTw6V2jeqYfEpVuwMu,0,0,0,11279,11279,11279,11,0,11,210,200,0.00308665792114,0,37.2373437361,1.05830653447,94.5,1.76259525572,8,8,1.0,1.41053930654,1.51610304442,1.4999,16
Imatt1990,17czLaECADux6yASXbxLLPqvnTSc9sD2PN,0,0,0,3821,3821,3821,4,4,0,5,3,4.6299868817e-05,0,1.30855796912,0.629396309939,66.0,0.469115825275,2,2,1.0,1.41053930654,0.6113423188,0.0,0
Infoporter,1EyUQD2gwHExXnJKSkhGeQsGwAPUuVvwcE,0,0,0,1334,1334,1334,1,1,0,34,26,0.000401265529748,0,25.4872563718,0.997831460141,75.0,0.751645470235,3,4,0.75,1.03587158345,0.853923878528,0.0,0
Itsonlikedonkeykong,14yjANv2HYZyWgX6iyHm2a1s2piNWzg7tc
Jackjack,19QkqAza7BHFTuoz9N8UQkryP4E9jHo4N3,0,0,0,1095,1095,1095,1,1,0,382,357,0.00550968438923,0,348.858447489,1.49765983826,92.5,1.6288957798,0,1,0.0,0.0,1.42663541936,0.0,0
JackRussell,1CcWpm9HSqZwE96H3SeB7V1QGUhGHfxJh,0,0,1,15696,15696,15706,16,16,0,21,21,0.000324099081719,0,1.33706863619,0.63150524707,99.0,2.0924603933,7,11,0.636363636364,0.868419570191,1.53176976712,0.0,0
Jasinlee,1Ahu957fXXwhJ5LqmpxMFHVWwSQ7h4PkXb
Jdean1,1AKHyiMrE5e648KYdvzHDcJcf8QBPjSnXR,0,0,0,2567,2567,2567,3,3,0,10,8,0.000123466316845,0,3.89559797429,0.745511362297,79.0,0.910394747658,0,3,0.0,0.0,0.769890257284,0.0,0
Jdlrexy,16DV7iL8wVyozq973rj2qA3Zw4r7mvnAKc
Jessiewaterfield,1BjvzSbfC2MhAVG2xvhkjuXZxApB8CgCnn,0,0,0,9470,9470,9470,9,9,0,4,4,6.17331584227e-05,0,0.422386483633,0.528091172501,88.0,1.35525342322,1,5,0.2,0.250771650129,0.996656570693,0.0,0
Jungle_dave,14itNE5APTMtXzNZteDeZNkNH2AUJQY1Zh,0,0,0,1775,1775,1775,2,2,0,0,0,0.0,0,0.0,0.0,85.0,1.19253043322,0,1,0.0,0.0,0.715518259933,0.0,0
Kickaha4,12RuaN5UvZYkMn4BiiS4mMoffe3mgjzZMU,0,0,0,23187,23187,23187,23,23,0,9,8,0.000123466316845,0,0.388148531505,0.521208217791,85.0,1.19253043322,5,8,0.625,0.851788478716,0.957059573142,0.0,0
Knotwork,121Pb2BBrU7C61vBdWCKVuFFmaEZr6xFAX,0,0,0,57255,57255,57255,57,57,0,1119,678,0.0104637703527,0,19.5441446162,0.957550795951,60.0,0.330092003139,16,93,0.172043010753,0.213354259252,0.506655866594,0.0,0
Kochmann799,1H3hhmQxp2eqpScyubM65HuJZ9dMnPSzqY
Koguma,1NPRz7rKMi83gJSEnztFddr96oJbqqAZmj,0,0,18,3887,3887,4067,4,4,0,35,31,0.000478431977776,0,8.60585197935,0.843095200212,86.5,1.27199625378,0,4,0.0,0.0,1.01612631233,0.0,0
Kumala,1MUpAKKjyM56gxfKkW4LTHkWRcCFRx2y12,0,0,0,2192,2192,2192,2,2,0,10,9,0.000138899606451,0,4.56204379562,0.764009217193,90.0,1.47235374613,0,2,0.0,0.0,1.11261501284,0.0,0
Lawyer,13B9eDYgwTdhfWHgQXYT8EWNpL3uV4Ffie,0,0,0,76832,76832,76832,77,77,0,31,27,0.000416698819353,0,0.403477717618,0.524350807359,85.0,1.19253043322,0,45,0.0,0.0,0.872823502141,0.0,0
Leojane,15szdWSCEVAvXVEKsrEtcKNtCfmo69drZ9,0,0,35,6920,6920,7270,7,1,6,34,24,0.000370398950536,0,4.67675378267,0.766959482595,71.0,0.614093220118,3,4,0.75,1.03587158345,0.702130935195,0.787154603128,5
Mabtc,1NqxTQ7D9w3oukfpYda8GHnXSYxr9xFoQS,0,0,51,88846,88846,89356,89,89,0,621,533,0.00822594335983,0,6.94972917319,0.815586770138,85.0,1.19253043322,14,53,0.264150943396,0.338018115609,0.993996102536,0.0,0
Maitotoxin,1EZpys8PMP8bZxs2tFTY5T7cimmVMZAxuw,0,0,0,5973,5973,5973,6,6,0,10,8,0.000123466316845,0,1.67420056923,0.65393212576,80.0,0.953620178915,0,3,0.0,0.0,0.768351745077,0.0,0
Marticps,12UVr7jmrEitXQfzDPXAQ7etiVaa21p4iT,1133,339,13,1062,2195,1531,2,2,0,13,13,0.000200632764874,0,8.49118223383,0.84134181873,98.0,2.01556868657,1,2,0.5,0.670396591212,1.52878341668,0.0,0
Matt608,1Ks4roXAZj45sXRsWMfGqmAPmDoWZ9TAko,0,0,43,200416,200416,200846,190,140,50,406,238,0.00367312292615,0,2.02144926959,0.67334322373,58.0,0.291299403475,50,50,1.0,1.41053930654,0.517836539858,0.580543308356,29
Max2838,1EZPbtmx7YiDfM2YVThbrbEgC6b86SqFL9
Maximilian_Wilhelm,1BroUgeCemQvWeYBekpFyEFGZVqrXnrtQ9,0,0,3,87212,87212,87242,87,87,0,35,34,0.000524731846593,0,0.401182916485,0.523886847486,95.0,1.79723193278,0,23,0.0,0.0,1.23550521392,0.0,0
Melodiemuse,1GJt2nDUrVinYyDFJuWMkkK1Urod5nH72F,0,0,7,12352,12352,12422,12,0,12,124,119,0.00183656146308,0,19.9645789728,0.960719036224,95.0,1.79723193278,15,16,0.9375,1.31615150163,1.4981700207,1.4999,18
Merockstar,161J2C45hLh6SecXoRBMbbPGJAv7VdkfEK
Metallicsoul92,1MZbzzaLJfZb6tkwgBbGX5ayeCbQJaYDwc,823,246,0,1672,2495,1918,2,2,0,2,2,3.08665792114e-05,0,1.04275286757,0.607602895456,99.0,2.0924603933,0,3,0.0,0.0,1.43775710462,0.0,0
Meta-p02,1Q4wj8JfZNGgRFYrk2bfWvqcqH1Y9YVNn9,0,0,0,2895,2895,2895,3,3,0,22,21,0.000324099081719,0,7.59930915371,0.826975869044,92.5,1.6288957798,0,1,0.0,0.0,1.22543022859,0.0,0
Metazilla,1CJSRunQtPQsiZRK7vznyeCfyDTb2kxGA8,0,0,4,19817,19817,19857,20,15,5,38,35,0.000540165136199,0,1.91368283225,0.667642348722,90.0,1.47235374613,0,8,0.0,0.0,1.0837049523,1.21493484886,6
Mistercoin,1PxUC79jXvZRbewCeRLPm9gtUbzWGdC2h8,0,0,0,4565,4565,4565,5,5,0,126,102,0.00157419553978,0,27.6013143483,1.0102482176,80.0,0.953620178915,8,8,1.0,1.41053930654,1.01630050328,0.0,0
Mosinnagant,1KBShyp8fLARTKAd7tVQv5B9rUPMgfBUvj,0,0,0,64743,64743,64743,65,65,0,4,3,4.6299868817e-05,0,0.0617827409913,0.391870564246,77.5,0.848257973627,3,23,0.130434782609,0.158511458055,0.642367099256,0.0,0
Moxy_Jane,184yBE6BY5WRpUvj7pzXjdRaemUByHvgx3,0,0,0,14307,14307,14307,14,14,0,0,0,0.0,0,0.0,0.0,85.0,1.19253043322,6,7,0.857142857143,1.19547518582,0.835065778515,0.0,0
Mrc,1EZhgmDXpwppCi7g7mSJkLHJDgtXsyTv6P,0,0,0,1239,1239,1239,1,1,0,6,5,7.71664480284e-05,0,4.84261501211,0.771119022935,90.0,1.47235374613,1,1,1.0,1.41053930654,1.25580188521,0.0,0
Mrelite,1HKvhSWL4CAZcw4cN4FwRo8HXUifKm3N2J,0,0,0,9511,9511,9511,10,9,1,41,33,0.000509298556987,0,4.31079802334,0.757321771517,80.0,0.953620178915,5,5,1.0,1.41053930654,0.940422569458,1.05430186498,1
NascentEngineer,1M77B5gC242QJogTwn62oASgz8j8d79M2U,0,0,2,21364,21364,21384,21,21,0,52,42,0.000648198163439,0,2.43172465395,0.692933256909,80.487704918,0.975235287614,13,13,1.0,1.41053930654,0.934075080295,0.0,0
Nik1ab,1CbZoBeFBEsvVMb3r6sijaAG8djBFhxWwp,0,0,0,1093,1093,1093,1,1,0,0,0,0.0,0,0.0,0.0,75.0,0.751645470235,0,1,0.0,0.0,0.450987282141,0.0,0
Ninthaxis,1Hcx2ZWSA1nrp3HgAq8CFu4vyUzo1WAQCc,0,0,0,20675,20675,20675,21,1,20,131,119,0.00183656146308,0,6.3361547763,0.803970627697,90.0,1.47235374613,93,93,1.0,1.41053930654,1.26565736664,1.41892056339,28
Novacadian,1MJ21NMydr9dNu65tga6oBDa6coiq3bRXz
Odolvlobo,1CfNKbC9LLwrtZUC7qTwqSuJHk9qyEL5KH,0,0,0,5889,5889,5889,6,6,0,12,11,0.000169766185662,0,2.03769740194,0.67418035691,90.0,1.47235374613,14,14,1.0,1.41053930654,1.22672028541,0.0,0
Ondratra,12QHFnbkJEwv8jmmwcXQqLyfTATqpH1eaq,0,0,0,1293,1293,1293,1,1,0,2,2,3.08665792114e-05,0,1.5467904099,0.645948020016,83.5,1.11674566679,0,1,0.0,0.0,0.863831806077,0.0,0
Operaficionado,19FLaursDZbNyB7Fvj4wjKXYcX8GrZkkGr,0,0,0,33334,33334,33334,33,35,0,2,1,1.54332896057e-05,0,0.059998800024,0.390092682429,73.0,0.680338382376,6,20,0.3,0.387482916396,0.563979125794,0.0,0
Overture,1HAXbT4oDvnqH4no64bhttnEdmaHzpxbaH,0,0,9,9531,9531,9621,10,0,10,2894,2543,0.0392468554672,0,601.600665212,1.62982993332,87.0,1.29932189776,9,9,1.0,1.41053930654,1.4095960493,1.4999,15
Papacrusher,13mtCyZTnMJRJw9nt7xqbiGU7tXrvkeAJB,0,0,0,8301,8301,8301,8,0,8,103,78,0.00120379658924,0,24.8162871943,0.993708535701,75.0,0.751645470235,13,13,1.0,1.41053930654,0.890153773505,0.997945832015,8
Paul3,1MPPHP3TLvD4mph9z1GpM5BamB5Pcx5HuT,0,0,0,41003,41003,41003,41,0,41,6384,2579,0.039802453893,0,311.391849377,1.47148345814,40.0,0.0740044509156,20,20,1.0,1.41053930654,0.626901638646,0.702815508951,29
Pb321go,1F5uDaCF8ZP6kiLHvDhWsSNPHP6kwt7udi,205181,61554,0,215902,421083,277456,277,266,11,221,172,0.00265452581218,0,0.796522691886,0.582725769622,77.0,0.828250721679,27,27,1.0,1.41053930654,0.812822094548,0.911249770059,10
Penguinwriter,1LNL1Zrg5h2z8m9c48fgdMx2uXmN3S5Kch,0,0,0,167589,167589,167589,168,150,18,137,111,0.00171309514623,0,0.817476087333,0.585078826447,80.0,0.953620178915,3,21,0.142857142857,0.174767089176,0.7651724642,0.857830067287,15
Pepegom,1DHAQVz32aMV85AazVHEz8ryeYAArV5pTc,0,0,0,2119,2119,2119,2,2,0,0,0,0.0,0,0.0,0.0,75.0,0.751645470235,5,6,0.833333333333,1.15987459187,0.566974741327,0.0,0
Physicalartcoin,1CPQPfVT9KLsYWpbBhq7sraL9XyxCJ16yB
Prdkojistic,15fLDbRPj14D2wHrgmTDqM1nqQ5keiV2ye,1301,390,0,0,1301,390,0,0,0,6,0,0.0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0
Psalm,16y9hCqxESscRnBJwJskJpDACH4qUiRpA8,0,0,0,16916,16916,16916,17,17,0,29,23,0.000354965660931,0,1.71435327501,0.656341862494,80.0,0.953620178915,8,13,0.615384615385,0.837733270143,0.852847993111,0.0,0
Python,1DTdNS3EksVgYAs7yykVA1eifjEHNqsqaY,535,160,1,3806,4341,3976,4,4,0,17,17,0.000262365923297,0,4.27565392354,0.756360241356,99.0,2.0924603933,1,6,0.166666666667,0.206207415843,1.50300504997,0.0,0
Pythonideus,1JZoUrpX6Dc9fEXagFgsvFL63bhTdJpkn6,0,0,15,1345,1345,1495,1,0,1,7,6,9.25997376341e-05,0,9.36454849498,0.854223091015,90.0,1.47235374613,1,1,1.0,1.41053930654,1.28073310564,1.43582188015,1
Randomcount,1CBCR1jCnD57yfwMXsUKbMBaMSrKaBUt3z,0,0,0,12079,12079,12079,12,12,0,0,0,0.0,0,0.0,0.0,72.5,0.663311667723,0,1,0.0,0.0,0.397987000634,0.0,0
Raptorak,1ASdsZ1JUwtVXDfYBx7MRNMeHQ8J51pSRw,2410,723,488,414923,417333,420526,415,365,50,15569,13053,0.201450729223,0,37.0226811184,1.05735738107,83.0,1.09228321821,287,287,1.0,1.41053930654,1.1136310759,1.248484839,62
Redmist,1KmDbkBGYzotq6aVf981H6aN2F5nc1SXdQ,0,0,1,7729,7729,7739,8,8,0,51,41,0.000632764873833,0,6.58999870784,0.808886891608,80.487704918,0.975235287614,0,13,0.0,0.0,0.827807240051,0.0,0
Rhurley,18hmGQL2MPqKFUUcjetzmxgTUbdGBV6dAy
Sceeth0,1E1EJnnUP4vEhoAhd7Cotb6n9VwrbeTPY1,0,0,0,9934,9934,9934,10,10,0,2,2,3.08665792114e-05,0,0.201328769881,0.470722999176,84.0,1.14160500323,0,2,0.0,0.0,0.826179901691,0.0,0
Serena,1Hq7gyvgYCnusxcvosmSy26jXXSudnsgwg,0,0,0,31339,31339,31339,31,31,0,4,4,6.17331584227e-05,0,0.127636491273,0.438578005291,92.0,1.59666104156,0,10,0.0,0.0,1.08957002652,0.0,0
Shakezula,1AyjX2QpTYFnmMFnzD3A2sqosfrrMuKbcz,0,0,63,73860,73860,74490,74,72,2,9311,8276,0.127725904777,0,124.996643845,1.27712487113,88.0,1.35525342322,40,44,0.909090909091,1.27339814421,1.32362932969,1.48391256883,3
Shinybitcoins,1GixPRcADerY4KoM6FUKiW4NNgpngshvZ4
Smeagol,1SMEAGqpm9JSpJ6JZaM5dEBptPTNahpFa,1850,555,47,12968,14818,13993,14,12,2,778,707,0.0109113357512,0,55.5992281855,1.12623748052,90.0,1.47235374613,40,40,1.0,1.41053930654,1.36233742249,1.4999,3
