Cryptopi,16wwpo6sJeFFWMnSy7ySa62mZLTAWohyP7,9-Word Count(http://devtome.com/doku.php?id=wiki:user:Cryptopi)
DeadSea33,1A9qwtctYmYrCKSegy7RrNCUJxuohwFQmD,2-Word Count(http://devtome.com/doku.php?id=wiki:user:DeadSea33)
Ecafe,17tRggPGbLBVWFBoySALZXTABD2zSe3kEW,8-Word Count(http://devtome.com/doku.php?id=wiki:user:Ecafe)
Eeharris,1CfWWyDNUeioJc7TBnqDBDyQKJUYwT7S2Z,12-Word Count(http://devtome.com/doku.php?id=wiki:user:Eeharris)
Fheenix,1JvdsgxiJQYAJSE4Tjs3BWbXZk6Kw9mxnB,102-Word Count(http://devtome.com/doku.php?id=wiki:user:Fheenix)
FinShaggy,1Cz5aivRFToakTozfch7iZXSY2YBwd9qQZ,31-Word Count(http://devtome.com/doku.php?id=wiki:user:FinShaggy)
FuzzyBear,18xskifRMWUtMzbHSzQi7rEWF5upmktgF2,9-Word Count(http://devtome.com/doku.php?id=wiki:user:FuzzyBear)
Hayek,1KqMSjRnFpeWQUhDh3p2tGtRnPuZV486sM,12-Word Count(http://devtome.com/doku.php?id=wiki:user:Hayek)
Infoporter,1EyUQD2gwHExXnJKSkhGeQsGwAPUuVvwcE,1-Word Count(http://devtome.com/doku.php?id=wiki:user:Infoporter)
Kickaha4,12RuaN5UvZYkMn4BiiS4mMoffe3mgjzZMU,5-Word Count(http://devtome.com/doku.php?id=wiki:user:Kickaha4)
Knotwork,121Pb2BBrU7C61vBdWCKVuFFmaEZr6xFAX,2-Word Count(http://devtome.com/doku.php?id=wiki:user:Knotwork)
Mabtc,1NqxTQ7D9w3oukfpYda8GHnXSYxr9xFoQS,45-Word Count(http://devtome.com/doku.php?id=wiki:user:Mabtc)
Matt608,1Ks4roXAZj45sXRsWMfGqmAPmDoWZ9TAko,120-Word Count(http://devtome.com/doku.php?id=wiki:user:Matt608)
Matt2416,19wkReFDngXWYvqrC7g96SD3uuqR5P8ahX,1-Word Count(http://devtome.com/doku.php?id=wiki:user:Matt2416)
Meta-p02,1Q4wj8JfZNGgRFYrk2bfWvqcqH1Y9YVNn9,3-Word Count(http://devtome.com/doku.php?id=wiki:user:Meta-p02)
Mrc,1EZhgmDXpwppCi7g7mSJkLHJDgtXsyTv6P,1-Word Count(http://devtome.com/doku.php?id=wiki:user:Mrc)
Nik1ab,1CbZoBeFBEsvVMb3r6sijaAG8djBFhxWwp,1-Word Count(http://devtome.com/doku.php?id=wiki:user:Nik1ab)
Operaficionado,19FLaursDZbNyB7Fvj4wjKXYcX8GrZkkGr,3-Word Count(http://devtome.com/doku.php?id=wiki:user:Operaficionado)
Python,1DTdNS3EksVgYAs7yykVA1eifjEHNqsqaY,2-Word Count(http://devtome.com/doku.php?id=wiki:user:Python)
Raptorak,1ASdsZ1JUwtVXDfYBx7MRNMeHQ8J51pSRw,12-Word Count(http://devtome.com/doku.php?id=wiki:user:Raptorak)
Sceeth0,1E1EJnnUP4vEhoAhd7Cotb6n9VwrbeTPY1,5-Word Count(http://devtome.com/doku.php?id=wiki:user:Sceeth0)
Smeagol,16gyrVWagSBN77hGMtQDSJNU3hrPGGRfVq,9-Word Count(http://devtome.com/doku.php?id=wiki:user:Smeagol)
Stealtheh,1KZBFKD7NpV7ndufLZfKDdQgRz8nfXEBDm,10-Word Count(http://devtome.com/doku.php?id=wiki:user:Stealtheh)
Thedischarger,1KZKMYixw4PDtu5ZbKqrahRWeAgputuVoc,36-Word Count(http://devtome.com/doku.php?id=wiki:user:Thedischarger)
Wiser,1LpoMowMPEVWk2LaJUdAUNaK7gBDRA1r7F,17-Word Count(http://devtome.com/doku.php?id=wiki:user:Wiser)

Marketing Earnings: 31 Shares
Alyssa85,1ERn5JRTm5P47LzhiLCbKtduwj9M3cPE81,1/5-Marketing(http://devtome.com/doku.php?id=wiki:user:alyssa85)
Cryptoaddicto,1DKhy7jj8oB53iGZYrWzDSfcVoKHjsuxaa,5/5-Marketing(http://devtome.com/doku.php?id=wiki:user:cryptoaddicto)
Eeharris,1CfWWyDNUeioJc7TBnqDBDyQKJUYwT7S2Z,1/5-Marketing(http://devtome.com/doku.php?id=wiki:user:eeharris)
Emfox,1Emfox1WswYcd2YucUskRzqfRWKkcm1Jut,34/5-Marketing(http://devtome.com/doku.php?id=wiki:user:emfox)
Fheenix,1JvdsgxiJQYAJSE4Tjs3BWbXZk6Kw9mxnB,16/5-Marketing(http://devtome.com/doku.php?id=wiki:user:fheenix)
Fuzzybear,18xskifRMWUtMzbHSzQi7rEWF5upmktgF2,13/5-Marketing(http://devtome.com/doku.php?id=wiki:user:fuzzybear)
Jasinlee,1Ahu957fXXwhJ5LqmpxMFHVWwSQ7h4PkXb,15/5-Marketing(http://devtome.com/doku.php?id=wiki:user:jasinlee)
Knotwork,121Pb2BBrU7C61vBdWCKVuFFmaEZr6xFAX,6/5-Marketing(http://devtome.com/doku.php?id=wiki:user:knotwork)
Matt608,1Ks4roXAZj45sXRsWMfGqmAPmDoWZ9TAko,1/5-Marketing(http://devtome.com/doku.php?id=wiki:user:matt608)
Meta-p02,1Q4wj8JfZNGgRFYrk2bfWvqcqH1Y9YVNn9,1/5-Marketing(http://devtome.com/doku.php?id=wiki:user:meta-p02)
Metazilla,1CJSRunQtPQsiZRK7vznyeCfyDTb2kxGA8,1/5-Marketing(http://devtome.com/doku.php?id=wiki:user:metazilla)
Nik1ab,1CbZoBeFBEsvVMb3r6sijaAG8djBFhxWwp,1/5-Marketing(http://devtome.com/doku.php?id=wiki:user:nik1ab)
Raptorak,1ASdsZ1JUwtVXDfYBx7MRNMeHQ8J51pSRw,12/5-Marketing(http://devtome.com/doku.php?id=wiki:user:raptorak)
Smeagol,16gyrVWagSBN77hGMtQDSJNU3hrPGGRfVq,7/5-Marketing(http://devtome.com/doku.php?id=wiki:user:smeagol)
Twobits,13A2e3wX9MVMtP1JMxGFcbd2ZuSeVLe8uZ,14/5-Marketing(http://devtome.com/doku.php?id=wiki:user:twobits)
Unthinkingbit,17vec4jQGCzMEsTnivizHPaowE715tu2CB,6/5-Marketing(http://devtome.com/doku.php?id=wiki:user:unthinkingbit)
Wiser,1LpoMowMPEVWk2LaJUdAUNaK7gBDRA1r7F,2/5-Marketing(http://devtome.com/doku.php?id=wiki:user:wiser)
Xchrix,13Q4drkP51gHsabCUXC5XPEBEUUYurMdvB,17/5-Marketing(http://devtome.com/doku.php?id=wiki:user:xchrix)

Administrator Bonus: 51 Shares
Acs26,1pK5e7YxixmERU617STiXgiGdnactBQrT,3-Aegis Administrator(https://bitcointalk.org/index.php?topic=233997.msg2616860#msg2616860)
Alyssa85,1ERn5JRTm5P47LzhiLCbKtduwj9M3cPE81,3-Article Administrator(https://bitcointalk.org/index.php?topic=233997.msg2616860#msg2616860)
CryptoAddicto,1DKhy7jj8oB53iGZYrWzDSfcVoKHjsuxaa,3-Advertising Administrator(https://bitcointalk.org/index.php?topic=34586.msg1888348#msg1888348)
Emfox,1Emfox1WswYcd2YucUskRzqfRWKkcm1Jut,3-Linux Administrator(https://bitcointalk.org/index.php?topic=34586.msg2271090#msg2271090)
FuzzyBear,18xskifRMWUtMzbHSzQi7rEWF5upmktgF2,3-Signing Administrator(https://bitcointalk.org/index.php?topic=34586.msg1888348#msg1888348)
Jasinlee,1Ahu957fXXwhJ5LqmpxMFHVWwSQ7h4PkXb,3-Devtome Administrator
K1773R,1NGCrVaFXanWib44ijNBR8yBoCAREGpXro,3-Windows Administrator(https://bitcointalk.org/index.php?topic=34586.msg1791709#msg1791709)
Markm,121Pb2BBrU7C61vBdWCKVuFFmaEZr6xFAX,3-Source Administrator(https://bitcointalk.org/index.php?topic=34586.msg2002555#msg2002555)
Metazilla,1CJSRunQtPQsiZRK7vznyeCfyDTb2kxGA8,3-Share Administrator(https://bitcointalk.org/index.php?topic=34586.msg2271090#msg2271090)
Notabot,1JvdsgxiJQYAJSE4Tjs3BWbXZk6Kw9mxnB,3-Investor Administrator(https://bitcointalk.org/index.php?topic=233997.msg2616860#msg2616860)
Ranlo,1ASdsZ1JUwtVXDfYBx7MRNMeHQ8J51pSRw,3-Article Administrator(https://bitcointalk.org/index.php?topic=233997.msg2616860#msg2616860)
Shakezula,1AyjX2QpTYFnmMFnzD3A2sqosfrrMuKbcz,3-Article Administrator(https://bitcointalk.org/index.php?topic=233997.msg3201187#msg3201187)
Smeagol,16gyrVWagSBN77hGMtQDSJNU3hrPGGRfVq,3-Business Administrator(https://bitcointalk.org/index.php?topic=233997.msg3201187#msg3201187)
Twobits,13A2e3wX9MVMtP1JMxGFcbd2ZuSeVLe8uZ,3-Source Administrator(https://bitcointalk.org/index.php?topic=233997.msg3067817#msg3067817)
Unthinkingbit,17vec4jQGCzMEsTnivizHPaowE715tu2CB,3-Founder Administrator
Wiser,1LpoMowMPEVWk2LaJUdAUNaK7gBDRA1r7F,3-Signing Administrator(https://bitcointalk.org/index.php?topic=233997.msg2817898#msg2817898)
Worldinacoin,1CcWpm9HSqZwE96H3SeB7V1QGUhGHfxJh,3-Signing Administrator(https://bitcointalk.org/index.php?topic=233997.msg2817898#msg2817898)

_endcoins
