Jasinlee,1Ahu957fXXwhJ5LqmpxMFHVWwSQ7h4PkXb,1-Devtome Administrator,1-File Administrator,2/5-Node Maintenance(https://bitcointalk.org/index.php?topic=34586.msg2128556#msg2128556),2/5-Portal Maintenance(https://bitcointalk.org/index.php?topic=34586.msg2198037#msg2198037)
K1773R,1NGCrVaFXanWib44ijNBR8yBoCAREGpXro,1-File Administrator,1-Block Explorer Maintenance(https://bitcointalk.org/index.php?topic=34586.msg1376078#msg1376078),1-Windows Administrator(https://bitcointalk.org/index.php?topic=34586.msg1791709#msg1791709)
Markm,121Pb2BBrU7C61vBdWCKVuFFmaEZr6xFAX,1-Source Administrator(https://bitcointalk.org/index.php?topic=34586.msg2002555#msg2002555),1-File Administrator,1-Wiki Maintenance(https://bitcointalk.org/index.php?topic=34586.msg654190#msg654190),2/5-Node Maintenance(https://bitcointalk.org/index.php?topic=34586.msg2128556#msg2128556)
Metazilla,1CJSRunQtPQsiZRK7vznyeCfyDTb2kxGA8,1-Share Administrator(https://bitcointalk.org/index.php?topic=34586.msg2271090#msg2271090),2/5-Ticker Maintenance(https://bitcointalk.org/index.php?topic=34586.msg2001047#msg2001047)
Notabot,1JvdsgxiJQYAJSE4Tjs3BWbXZk6Kw9mxnB,1-Investor Administrator(https://bitcointalk.org/index.php?topic=233997.msg2616860#msg2616860),1-File Administrator
Ranlo,1ASdsZ1JUwtVXDfYBx7MRNMeHQ8J51pSRw,1-Article Administrator(https://bitcointalk.org/index.php?topic=233997.msg2616860#msg2616860),1-File Administrator
Shattienator,1Fhex5BvBGaChJqK75Z6MPxtK9muSsScKC,1-File Administrator,2/5-Node Maintenance(https://bitcointalk.org/index.php?topic=34586.msg640074#msg640074)
Smeagol,16gyrVWagSBN77hGMtQDSJNU3hrPGGRfVq,1/5-Button(https://bitcointalk.org/index.php?topic=233997.msg2888692#msg2888692),3/5-Symbol(https://bitcointalk.org/index.php?topic=233997.msg2896212#msg2896212)
TaxReturn,1H5qJrnYG9pPzFZ2zbmKihymnB23ViEbXz,1-Article Administrator(https://bitcointalk.org/index.php?topic=233997.msg2616860#msg2616860)
Twobits,13A2e3wX9MVMtP1JMxGFcbd2ZuSeVLe8uZ,2/5-Node Maintenance(https://bitcointalk.org/index.php?topic=34586.msg1936478#msg1936478),1-Block Explorer Maintenance(https://bitcointalk.org/index.php?topic=233997.msg2695721#msg2695721)
Unthinkingbit,17vec4jQGCzMEsTnivizHPaowE715tu2CB,1-Founder Administrator
Weisoq,1Cy9e1Yuwboj63XRkMkT6W6YsGDtYDrsUp,1-Signing Administrator(https://bitcointalk.org/index.php?topic=34586.msg2271090#msg2271090)
Wiser,1LpoMowMPEVWk2LaJUdAUNaK7gBDRA1r7F,1-Signing Administrator(https://bitcointalk.org/index.php?topic=233997.msg2817898#msg2817898),1-File Administrator(https://bitcointalk.org/index.php?topic=233997.msg2817898#msg2817898),9-Second Anniversary Giveaway(https://bitcointalk.org/index.php?topic=268726.msg2896293#msg2896293)
Worldinacoin,1CcWpm9HSqZwE96H3SeB7V1QGUhGHfxJh,1-Signing Administrator(https://bitcointalk.org/index.php?topic=233997.msg2817898#msg2817898)
Xchrix,112NRCenwi3VTS9GMuW1kgnAKFGjE9YymR,2/5-Cryptocoincharts Maintenance(https://bitcointalk.org/index.php?topic=34586.msg1385226#msg1385226)

Devcoin Share List: 1 Shares
Emfox,1Emfox1WswYcd2YucUskRzqfRWKkcm1Jut

Devtome Earnings: 651 Shares
Alyssa85,1ERn5JRTm5P47LzhiLCbKtduwj9M3cPE81,1-Word Count(http://devtome.com/doku.php?id=wiki:user:Alyssa85)
BitcoinAlchemist,1JBmwfJ4HmxTDDYwZY1rC63xR9h8Usqtat,5-Word Count(http://devtome.com/doku.php?id=wiki:user:BitcoinAlchemist)
Ceebizcut,1M5haKYJ8PJ43kHTs6okSBLj5gUhLRQiUJ,2-Word Count(http://devtome.com/doku.php?id=wiki:user:Ceebizcut)
CryptoAddicto,1DKhy7jj8oB53iGZYrWzDSfcVoKHjsuxaa,38-Word Count(http://devtome.com/doku.php?id=wiki:user:CryptoAddicto)
Cryptopi,16wwpo6sJeFFWMnSy7ySa62mZLTAWohyP7,13-Word Count(http://devtome.com/doku.php?id=wiki:user:Cryptopi)
DeadSea33,1A9qwtctYmYrCKSegy7RrNCUJxuohwFQmD,13-Word Count(http://devtome.com/doku.php?id=wiki:user:DeadSea33)
Dexter,18jMxk8jqwvgpx4wT48VAb6jGbYNazz4b7,15-Word Count(http://devtome.com/doku.php?id=wiki:user:Dexter)
Ecafe,17tRggPGbLBVWFBoySALZXTABD2zSe3kEW,13-Word Count(http://devtome.com/doku.php?id=wiki:user:Ecafe)
Eeharris,1CfWWyDNUeioJc7TBnqDBDyQKJUYwT7S2Z,100-Word Count(http://devtome.com/doku.php?id=wiki:user:Eeharris)
Emilianoz,1EykDePNj9311jvwcUaZczCjNFQ6Ep1zmi,2-Word Count(http://devtome.com/doku.php?id=wiki:user:Emilianoz)
Fheenix,1JvdsgxiJQYAJSE4Tjs3BWbXZk6Kw9mxnB,52-Word Count(http://devtome.com/doku.php?id=wiki:user:Fheenix)
Ftgcoin,1BjhhLoE7mJdy8Mw1mNAgceJ7tP2tPnySF,9-Word Count(http://devtome.com/doku.php?id=wiki:user:Ftgcoin)
Heliumbm,1Fm4p5nVbKxaYaQz4kuANQG2scDBLRvECJ,10-Word Count(http://devtome.com/doku.php?id=wiki:user:Heliumbm)
Imatt1990,17czLaECADux6yASXbxLLPqvnTSc9sD2PN,3-Word Count(http://devtome.com/doku.php?id=wiki:user:Imatt1990)
JackRussell,1CcWpm9HSqZwE96H3SeB7V1QGUhGHfxJh,6-Word Count(http://devtome.com/doku.php?id=wiki:user:JackRussell)
Jessiewaterfield,1BjvzSbfC2MhAVG2xvhkjuXZxApB8CgCnn,4-Word Count(http://devtome.com/doku.php?id=wiki:user:Jessiewaterfield)
Kickaha4,12RuaN5UvZYkMn4BiiS4mMoffe3mgjzZMU,2-Word Count(http://devtome.com/doku.php?id=wiki:user:Kickaha4)
Maitotoxin,1EZpys8PMP8bZxs2tFTY5T7cimmVMZAxuw,6-Word Count(http://devtome.com/doku.php?id=wiki:user:Maitotoxin)
Matt2416,19wkReFDngXWYvqrC7g96SD3uuqR5P8ahX,3-Word Count(http://devtome.com/doku.php?id=wiki:user:Matt2416)
Mistercoin,1PxUC79jXvZRbewCeRLPm9gtUbzWGdC2h8,5-Word Count(http://devtome.com/doku.php?id=wiki:user:Mistercoin)
Mosinnagant,17vec4jQGCzMEsTnivizHPaowE715tu2CB,8-Word Count(http://devtome.com/doku.php?id=wiki:user:Mosinnagant)
Nsddev,1F5uDaCF8ZP6kiLHvDhWsSNPHP6kwt7udi,34-Word Count(http://devtome.com/doku.php?id=wiki:user:Nsddev)
Pb321go,1BCLJDtMgucGgFE9GxKpeBZ2r1Ho5kuBso,60-Word Count(http://devtome.com/doku.php?id=wiki:user:Pb321go)
Penguinwriter,1LNL1Zrg5h2z8m9c48fgdMx2uXmN3S5Kch,58-Word Count(http://devtome.com/doku.php?id=wiki:user:Penguinwriter)
Randomcount,1CBCR1jCnD57yfwMXsUKbMBaMSrKaBUt3z,11-Word Count(http://devtome.com/doku.php?id=wiki:user:Randomcount)
Raptorak,1ASdsZ1JUwtVXDfYBx7MRNMeHQ8J51pSRw,100-Word Count(http://devtome.com/doku.php?id=wiki:user:Raptorak)
Redmist,1KmDbkBGYzotq6aVf981H6aN2F5nc1SXdQ,1-Word Count(http://devtome.com/doku.php?id=wiki:user:Redmist)
Theokep,1LaHm9wgGW7ZzRNKATkUNPByeLePzdGGgq,5-Word Count(http://devtome.com/doku.php?id=wiki:user:Theokep)
Vehementchrome,17WNPSjjBxQF7gkQiFNe1yoZ1DaSgztM7K,50-Word Count(http://devtome.com/doku.php?id=wiki:user:Vehementchrome)
Wed,1Jtw6vg7Qj5JWfAU2bV5MDSVv7twy12ycY,1-Word Count(http://devtome.com/doku.php?id=wiki:user:Wed)
Wiser,1LpoMowMPEVWk2LaJUdAUNaK7gBDRA1r7F,18-Word Count(http://devtome.com/doku.php?id=wiki:user:Wiser)
Wolf,1PrXnipPcdfNxANzxX1MTy6ko4RM8VNukm,3-Word Count(http://devtome.com/doku.php?id=wiki:user:Wolf)

Marketing Earnings: 31 Shares
Alyssa85,1ERn5JRTm5P47LzhiLCbKtduwj9M3cPE81,1/5-Marketing(http://devtome.com/doku.php?id=wiki:user:Alyssa85)
CryptoAddicto,1DKhy7jj8oB53iGZYrWzDSfcVoKHjsuxaa,8/5-Marketing(http://devtome.com/doku.php?id=wiki:user:CryptoAddicto)
Eeharris,1CfWWyDNUeioJc7TBnqDBDyQKJUYwT7S2Z,3/5-Marketing(http://devtome.com/doku.php?id=wiki:user:Eeharris)
Emfox,1Emfox1WswYcd2YucUskRzqfRWKkcm1Jut,34/5-Marketing(http://devtome.com/doku.php?id=wiki:user:Emfox)
Emilianoz,1EykDePNj9311jvwcUaZczCjNFQ6Ep1zmi,3/5-Marketing(http://devtome.com/doku.php?id=wiki:user:Emilianoz)
Fheenix,1JvdsgxiJQYAJSE4Tjs3BWbXZk6Kw9mxnB,15/5-Marketing(http://devtome.com/doku.php?id=wiki:user:Fheenix)
FuzzyBear,18xskifRMWUtMzbHSzQi7rEWF5upmktgF2,13/5-Marketing(http://devtome.com/doku.php?id=wiki:user:FuzzyBear)
Icoin,18HfzUZXGA3FZ1BM8abEmjBT9Wg52qQ4Sr,3/5-Marketing(http://devtome.com/doku.php?id=wiki:user:Icoin)
JackRussell,1CcWpm9HSqZwE96H3SeB7V1QGUhGHfxJh,2/5-Marketing(http://devtome.com/doku.php?id=wiki:user:JackRussell)
Jasinlee,1Ahu957fXXwhJ5LqmpxMFHVWwSQ7h4PkXb,17/5-Marketing(http://devtome.com/doku.php?id=wiki:user:Jasinlee)
Knotwork,121Pb2BBrU7C61vBdWCKVuFFmaEZr6xFAX,6/5-Marketing(http://devtome.com/doku.php?id=wiki:user:Knotwork)
Metazilla,1CJSRunQtPQsiZRK7vznyeCfyDTb2kxGA8,1/5-Marketing(http://devtome.com/doku.php?id=wiki:user:Metazilla)
Penguinwriter,1LNL1Zrg5h2z8m9c48fgdMx2uXmN3S5Kch,1/5-Marketing(http://devtome.com/doku.php?id=wiki:user:Penguinwriter)
Raptorak,1ASdsZ1JUwtVXDfYBx7MRNMeHQ8J51pSRw,14/5-Marketing(http://devtome.com/doku.php?id=wiki:user:Raptorak)
Twobits,13A2e3wX9MVMtP1JMxGFcbd2ZuSeVLe8uZ,10/5-Marketing(http://devtome.com/doku.php?id=wiki:user:Twobits)
Unthinkingbit,17vec4jQGCzMEsTnivizHPaowE715tu2CB,6/5-Marketing(http://devtome.com/doku.php?id=wiki:user:Unthinkingbit)
Vehementchrome,17WNPSjjBxQF7gkQiFNe1yoZ1DaSgztM7K,1/5-Marketing(http://devtome.com/doku.php?id=wiki:user:Vehementchrome)
Weisoq,1Cy9e1Yuwboj63XRkMkT6W6YsGDtYDrsUp,2/5-Marketing(http://devtome.com/doku.php?id=wiki:user:Weisoq)
Wiser,1LpoMowMPEVWk2LaJUdAUNaK7gBDRA1r7F,1/5-Marketing(http://devtome.com/doku.php?id=wiki:user:Wiser)
Xchrix,13Q4drkP51gHsabCUXC5XPEBEUUYurMdvB,13/5-Marketing(http://devtome.com/doku.php?id=wiki:user:Xchrix)

Administrator Bonus: 96 Shares
Acs26,1pK5e7YxixmERU617STiXgiGdnactBQrT,6-Aegis Administrator(https://bitcointalk.org/index.php?topic=233997.msg2616860#msg2616860)
Alyssa85,1ERn5JRTm5P47LzhiLCbKtduwj9M3cPE81,6-Article Administrator(https://bitcointalk.org/index.php?topic=233997.msg2616860#msg2616860)
CryptoAddicto,1DKhy7jj8oB53iGZYrWzDSfcVoKHjsuxaa,6-Advertising Administrator(https://bitcointalk.org/index.php?topic=34586.msg1888348#msg1888348)
Emfox,1Emfox1WswYcd2YucUskRzqfRWKkcm1Jut,6-Linux Administrator(https://bitcointalk.org/index.php?topic=34586.msg2271090#msg2271090)
FuzzyBear,18xskifRMWUtMzbHSzQi7rEWF5upmktgF2,6-Signing Administrator(https://bitcointalk.org/index.php?topic=34586.msg1888348#msg1888348)
Jasinlee,1Ahu957fXXwhJ5LqmpxMFHVWwSQ7h4PkXb,6-Devtome Administrator
K1773R,1NGCrVaFXanWib44ijNBR8yBoCAREGpXro,6-Windows Administrator(https://bitcointalk.org/index.php?topic=34586.msg1791709#msg1791709)
Markm,121Pb2BBrU7C61vBdWCKVuFFmaEZr6xFAX,6-Source Administrator(https://bitcointalk.org/index.php?topic=34586.msg2002555#msg2002555)
Metazilla,1CJSRunQtPQsiZRK7vznyeCfyDTb2kxGA8,6-Share Administrator(https://bitcointalk.org/index.php?topic=34586.msg2271090#msg2271090)
Notabot,1JvdsgxiJQYAJSE4Tjs3BWbXZk6Kw9mxnB,6-Investor Administrator(https://bitcointalk.org/index.php?topic=233997.msg2616860#msg2616860)
Ranlo,1ASdsZ1JUwtVXDfYBx7MRNMeHQ8J51pSRw,6-Article Administrator(https://bitcointalk.org/index.php?topic=233997.msg2616860#msg2616860)
TaxReturn,1H5qJrnYG9pPzFZ2zbmKihymnB23ViEbXz,6-Article Administrator(https://bitcointalk.org/index.php?topic=233997.msg2616860#msg2616860)
Unthinkingbit,17vec4jQGCzMEsTnivizHPaowE715tu2CB,6-Founder Administrator
Weisoq,1Cy9e1Yuwboj63XRkMkT6W6YsGDtYDrsUp,6-Signing Administrator(https://bitcointalk.org/index.php?topic=34586.msg2271090#msg2271090)
Wiser,1LpoMowMPEVWk2LaJUdAUNaK7gBDRA1r7F,6-Signing Administrator(https://bitcointalk.org/index.php?topic=233997.msg2817898#msg2817898)
Worldinacoin,1CcWpm9HSqZwE96H3SeB7V1QGUhGHfxJh,6-Signing Administrator(https://bitcointalk.org/index.php?topic=233997.msg2817898#msg2817898)

_endcoins
