Name,Coin Address,Collated Word Count,Collated Weighted Word Count,Image Count,Original Word Count,Word Count,Weighted Word Count,Cumulative Payout,Previous Cumulative Payout,Payout,Unique Page Views,Popularity Times Rating,Advertising Portion,Advertising Revenue,Views per Thousand Words,Normalized Popularity,Rating Median,Normalized Rating Median,Categorized Articles,Articles,Categorization,Normalized Categorization,Normalized Worth,Earnings Multiplier,Earnings
Devguy,1QAZtw4SYaMfceg55uL2yarTnDtjySSyXz,0,0,1,12111,12111,12121,12,12,0,0,0.0,0.0,0.0,0.0,0.0,75.0,0.898,9,11,0.818,0.838,0.623,0.0,0
Devtome_Writer,17wwzTrWrk1buS9bxEFdgTsvhiyrDakBZe,0,0,0,10248,10248,10248,10,10,0,2,1.0,0.0000105,0.0,0.195,0.552,72.5,0.801,10,13,0.769,0.744,0.721,0.0,0
Dexter,18jMxk8jqwvgpx4wT48VAb6jGbYNazz4b7,16281,4884,69,93310,109591,98884,99,99,0,18,12.0,0.000126,0.0,0.182,0.546,67.5,0.629,3,31,0.0968,0.0133,0.543,0.0,0
Dhouses,192hXH4dh4zASr1212X6GJFXsypavW2uMW,0,0,0,4134,4134,4134,4,2,2,23,19.0,0.000199,0.0,5.56,0.937,81.0,1.17,3,3,1.0,1.24,1.1,0.975,2
Diamondcardz,18q45dAKGakQdPkjrg17NrfdiFGKWULwSJ,0,0,2,2079,2079,2099,2,2,0,5,5.0,0.0000524,0.0,2.38,0.82,90.0,1.66,2,2,1.0,1.24,1.37,0.0,0
Diedicar,1NXSmDdfVdL548RzbzVx6CkUmXFoRZ5yH3,0,0,3,6979,6979,7009,7,0,7,9,7.0,0.0000733,0.0,2.57,0.829,77.3,0.994,3,3,1.0,1.24,0.969,0.856,6
Dinkleberg,1Mnd6HGYcoNryKT2bkaT55BPsVK1a8o49u,0,0,111,32574,32574,33684,34,34,0,62,56.0,0.000587,0.0,1.84,0.787,90.0,1.66,35,35,1.0,1.24,1.36,0.0,0
Eammy,1EPRS5bUm6USqLWZf5faBzZF2dXhHdyfgc,0,0,5,9246,9246,9296,9,9,0,0,0.0,0.0,0.0,0.0,0.0,76.0,0.939,8,8,1.0,1.24,0.687,0.0,0
Ecafe,17tRggPGbLBVWFBoySALZXTABD2zSe3kEW,0,0,0,112578,112578,112578,113,102,11,50,43.0,0.00045,0.0,0.444,0.629,85.0,1.37,16,16,1.0,1.24,1.14,1.0,11
Eeharris,1CfWWyDNUeioJc7TBnqDBDyQKJUYwT7S2Z,0,0,4,680587,680587,680627,389,339,50,10486,9798.0,0.0928,0.0,15.4,1.04,92.5,1.79,56,57,0.982,1.27,1.51,1.43,72
Emfox,1Emfox1WswYcd2YucUskRzqfRWKkcm1Jut,0,0,0,5520,5520,5520,6,6,0,0,0.0,0.0,0.0,0.0,0.0,69.5,0.694,1,1,1.0,1.24,0.54,0.0,0
Emilianoz,1EykDePNj9311jvwcUaZczCjNFQ6Ep1zmi,10577,3173,2,13940,24517,17133,17,17,0,16,13.0,0.000136,0.0,0.934,0.707,81.0,1.17,1,12,0.0833,0.00993,0.912,0.0,0
Eroxors,1GhARG75QssPfXntVLW5wwpqPP6H2fRbmo,0,0,0,5837,5837,5837,6,6,0,0,0.0,0.0,0.0,0.0,0.0,56.0,0.335,4,4,1.0,1.24,0.325,0.0,0
Estera,14VRNYCwocTSAyPprHnKx12Eim6jDBHYZq,0,0,0,16888,16888,16888,17,17,0,11,8.0,0.0000838,0.0,0.651,0.668,70.0,0.711,0,11,0.0,0.0,0.627,0.0,0
Fheenix,1JvdsgxiJQYAJSE4Tjs3BWbXZk6Kw9mxnB,0,0,220,293930,293930,296130,296,293,3,1824,1198.0,0.0125,0.0,6.16,0.952,65.0,0.554,126,128,0.984,1.2,0.738,0.652,2
Flam,167fASsEEnKszkd8PdNRMB1HWTnxcNRgbR,0,0,491,73150,73150,78060,78,78,0,146,122.0,0.00128,0.0,1.87,0.789,82.5,1.24,48,49,0.98,1.19,1.1,0.0,0
Foreroz,1ArfuTn3o1NgVCMwnoyxZx6jPKPTmSP9o6,0,0,0,12167,12167,12167,12,6,6,47,39.0,0.000408,0.0,3.86,0.885,82.0,1.21,14,14,1.0,1.24,1.12,0.987,6
Funkyphantom,1E24V6K3S6tKQksaKCrVCr2sBKicAfs3mr,3458,1037,0,18359,21817,19396,19,18,1,7,5.0,0.0000524,0.0,0.361,0.608,70.0,0.711,0,24,0.0,0.0,0.609,0.538,1
FuzzyBear,18xskifRMWUtMzbHSzQi7rEWF5upmktgF2,0,0,12,22562,22562,22682,23,23,0,1100,944.0,0.00989,0.0,48.5,1.32,85.0,1.37,23,31,0.742,0.693,1.29,0.0,0
Gabcab,14JoB7XgPE57yZ4G57YrEFSurf35TGBE8t,0,0,0,7303,7303,7303,7,7,0,0,0.0,0.0,0.0,0.0,0.0,80.0,1.12,0,4,0.0,0.0,0.67,0.0,0
Giftculturewriting,16GGzGGsTtzvUdTHoWFJtWXXWdpPWwxr3u,0,0,11,42125,42125,42235,42,42,0,189,148.0,0.00155,0.0,4.47,0.906,77.5,1.0,18,18,1.0,1.24,0.998,0.0,0
Glongsword,1CRfD8qjUd8uKnYX35oxz8qAYrCnn2Zryc,0,0,0,1110,1110,1110,1,1,0,0,0.0,0.0,0.0,0.0,0.0,90.0,1.66,0,1,0.0,0.0,0.998,0.0,0
Gorgorom,1EgZsQ6zxrA5bCtMMR1uWAcjfqt7n8GNRJ,8075,2422,10,11856,19931,14378,14,11,3,8,6.0,0.0000628,0.0,0.556,0.651,78.5,1.05,0,13,0.0,0.0,0.824,0.728,2
Grantbills,1Dz6fEZma7bUwnGo44yRjgduP71cWtkgS4,0,0,3,28347,28347,28377,28,28,0,22,17.0,0.000178,0.0,0.775,0.686,75.5,0.919,11,19,0.579,0.428,0.8,0.0,0
Grasssusan,17uJkuoL5ub3ZjXmqTmmQLjkG8sN9bNqir,0,0,0,4297,4297,4297,4,0,4,18,14.0,0.000147,0.0,8.38,1.0,77.3,0.994,2,2,1.0,1.24,1.02,0.901,4
Grc,1FxaZmCkaqkKxbBz52fNAMe9bRn2GoECvf,1550,465,0,709,2259,1174,1,1,0,6,6.0,0.0000628,0.0,5.11,0.925,95.0,2.0,2,2,1.0,1.24,1.6,0.0,0
Hayek,1KqMSjRnFpeWQUhDh3p2tGtRnPuZV486sM,0,0,9,41636,41636,41726,42,42,0,0,0.0,0.0,0.0,0.0,0.0,72.5,0.801,18,58,0.31,0.128,0.493,0.0,0
Heliumbm,1Fm4p5nVbKxaYaQz4kuANQG2scDBLRvECJ,0,0,0,17649,17649,17649,18,18,0,9,6.0,0.0000628,0.0,0.51,0.642,67.5,0.629,3,5,0.6,0.459,0.616,0.0,0
Hellinoos,1GnJic1ATC7R7cbzBR6Q7Yqziv7bwj8aQY,0,0,0,14731,14731,14731,15,15,0,5,4.0,0.0000419,0.0,0.339,0.602,82.5,1.24,4,4,1.0,1.24,1.05,0.0,0
Hellscabane,1G3FNG9ogDBxygJJxst5mH1oUeCS7UF12e,0,0,0,13871,13871,13871,14,4,10,25,21.0,0.00022,0.0,1.8,0.784,82.5,1.24,18,18,1.0,1.24,1.1,0.974,10
Hemingway,1Mrin7GnKsBPJ78mqZiChKzNtY5WC84WFZ,0,0,0,24213,24213,24213,24,24,0,14,9.0,0.0000943,0.0,0.578,0.655,62.5,0.485,0,18,0.0,0.0,0.488,0.0,0
Hunterbunter,17qBxPE1e84se785Yn3BupFRPPekEc15Pv,0,0,1,25729,25729,25739,26,26,0,26,20.0,0.000209,0.0,1.01,0.716,77.3,0.994,2,6,0.333,0.147,0.826,0.0,0
IanBerble,1P6NSPXyGxPsetEE1qjWnvpPyZk3qnNboR,0,0,0,1078,1078,1078,1,1,0,3,3.0,0.0000314,0.0,2.78,0.84,90.0,1.66,1,1,1.0,1.24,1.37,0.0,0
Ibrennan,14TM5MS9J3TZF2ZmAW91kCxVUHxeWTtLji,0,0,0,1009,1009,1009,1,1,0,5,4.0,0.0000419,0.0,4.96,0.92,81.0,1.17,1,1,1.0,1.24,1.1,0.0,0
Icoin,18HfzUZXGA3FZ1BM8abEmjBT9Wg52qQ4Sr,0,0,0,492,492,492,0,0,0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0
Iheartcryptocoin,1N6SqcHmzSzs1cCe4wEt7Mo84m2p74stts,61,18,0,68476,68537,68494,68,68,0,66,57.0,0.000597,0.0,0.964,0.71,85.0,1.37,19,19,1.0,1.24,1.16,0.0,0
Iluveunc,199BUHDPHwpzyzVzmTw6V2jeqYfEpVuwMu,0,0,0,32483,32483,32483,32,32,0,86,65.0,0.000681,0.0,2.65,0.833,75.0,0.898,13,13,1.0,1.24,0.913,0.0,0
Imatt1990,17czLaECADux6yASXbxLLPqvnTSc9sD2PN,0,0,0,3942,3942,3942,4,4,0,0,0.0,0.0,0.0,0.0,0.0,65.0,0.554,2,2,1.0,1.24,0.456,0.0,0
Infoporter,1EyUQD2gwHExXnJKSkhGeQsGwAPUuVvwcE,0,0,0,1338,1338,1338,1,1,0,24,13.0,0.000136,0.0,17.9,1.13,52.5,0.269,3,4,0.75,0.708,0.571,0.0,0
Jackjack,19QkqAza7BHFTuoz9N8UQkryP4E9jHo4N3,0,0,0,1099,1099,1099,1,1,0,290,258.0,0.0027,0.0,263.9,1.72,88.0,1.54,1,1,1.0,1.24,1.57,0.0,0
JackRussell,1CcWpm9HSqZwE96H3SeB7V1QGUhGHfxJh,0,0,1,15657,15657,15667,16,16,0,16,12.0,0.000126,0.0,1.02,0.717,75.5,0.919,7,11,0.636,0.515,0.818,0.0,0
Jasinlee,1Ahu957fXXwhJ5LqmpxMFHVWwSQ7h4PkXb
Jdean1,1AKHyiMrE5e648KYdvzHDcJcf8QBPjSnXR,0,0,0,2552,2552,2552,3,3,0,2,2.0,0.0000209,0.0,0.784,0.688,82.0,1.21,0,3,0.0,0.0,0.935,0.0,0
Jdlrexy,16DV7iL8wVyozq973rj2qA3Zw4r7mvnAKc,0,0,0,2009,2009,2009,2,2,0,6,5.0,0.0000524,0.0,2.99,0.849,77.3,0.994,1,1,1.0,1.24,0.975,0.0,0
Jeffusher,127t5jPqpiowffJyKKFg9MBLwG17V5fdL2,0,0,0,1582,1582,1582,2,0,2,2,2.0,0.0000209,0.0,2.53,0.827,77.3,0.994,3,3,1.0,1.24,0.969,0.855,2
Jessiewaterfield,1BjvzSbfC2MhAVG2xvhkjuXZxApB8CgCnn,0,0,0,9327,9327,9327,9,9,0,7,6.0,0.0000628,0.0,0.751,0.683,86.5,1.45,1,5,0.2,0.0544,1.08,0.0,0
Jimfoxy,1JV7QdytMkA3crx9L1FM2dTBqaQ5itXy5u,0,0,1,31753,31753,31763,32,22,10,12,11.0,0.000115,0.0,0.378,0.613,87.5,1.51,5,5,1.0,1.24,1.22,1.07,11
Jonnylitecoin,1DjLPFai2gtHmwWJSsFYGaLAmyLLGqyDWt,0,0,0,13430,13430,13430,13,0,13,0,0.0,0.0,0.0,0.0,0.0,77.3,0.994,0,6,0.0,0.0,0.597,0.527,7
Jungle_dave,14itNE5APTMtXzNZteDeZNkNH2AUJQY1Zh,0,0,0,1775,1775,1775,2,2,0,0,0.0,0.0,0.0,0.0,0.0,70.0,0.711,0,1,0.0,0.0,0.427,0.0,0
Kermett,1PArJ2bvbUdexQj9ubBgtnNWyRNz3BkvGs,0,0,0,3604,3604,3604,4,2,2,13,10.0,0.000105,0.0,3.61,0.875,75.0,0.898,5,5,1.0,1.24,0.925,0.817,2
Kickaha4,12RuaN5UvZYkMn4BiiS4mMoffe3mgjzZMU,0,0,0,45566,45566,45566,46,46,0,20,17.0,0.000178,0.0,0.439,0.627,85.0,1.37,6,9,0.667,0.563,1.07,0.0,0
Kimlle,1BoXo1RmQ6NKfZ7RHKscpWLKu8vcXXpjBD,0,0,0,5187,5187,5187,5,0,5,6,5.0,0.0000524,0.0,2.31,0.816,80.0,1.12,22,22,1.0,1.24,1.04,0.917,5
Knotwork,121Pb2BBrU7C61vBdWCKVuFFmaEZr6xFAX,58560,17568,0,0,58560,17568,18,58,0,311,236.0,0.00247,0.0,17.7,1.13,75.0,0.898,17,93,0.183,0.0456,0.881,0.0,0
Kochmann799,1H3hhmQxp2eqpScyubM65HuJZ9dMnPSzqY,0,0,2,7927,7927,7947,8,8,0,10,7.0,0.0000733,0.0,1.26,0.741,70.0,0.711,10,10,1.0,1.24,0.773,0.0,0
Koguma,1NPRz7rKMi83gJSEnztFddr96oJbqqAZmj,102,30,18,4268,4370,4478,4,4,0,44,38.0,0.000398,0.0,9.83,1.03,85.0,1.37,5,6,0.833,0.869,1.22,0.0,0
Kumala,1MUpAKKjyM56gxfKkW4LTHkWRcCFRx2y12,0,0,0,2192,2192,2192,2,2,0,12,10.0,0.000105,0.0,5.47,0.935,82.5,1.24,0,2,0.0,0.0,1.02,0.0,0
Lawyer,13B9eDYgwTdhfWHgQXYT8EWNpL3uV4Ffie,0,0,0,74977,74977,74977,75,75,0,14,11.0,0.000115,0.0,0.187,0.548,80.0,1.12,0,45,0.0,0.0,0.835,0.0,0
Leojane,15szdWSCEVAvXVEKsrEtcKNtCfmo69drZ9,0,0,42,9268,9268,9688,10,10,0,22,11.0,0.000115,0.0,2.27,0.814,50.0,0.228,3,5,0.6,0.459,0.427,0.0,0
Lowjo,1JMPa89dd5ZWVTKC7Hh9mvm98RpVcLvLRk,0,0,4,102856,102856,102896,89,39,50,33,30.0,0.000314,0.0,0.321,0.597,89.5,1.63,8,8,1.0,1.24,1.28,1.13,57
Mabtc,1NqxTQ7D9w3oukfpYda8GHnXSYxr9xFoQS,0,0,51,88806,88806,89316,89,89,0,922,792.0,0.0083,0.0,10.3,1.03,85.0,1.37,14,53,0.264,0.0933,1.14,0.0,0
Maitotoxin,1EZpys8PMP8bZxs2tFTY5T7cimmVMZAxuw,0,0,0,5973,5973,5973,6,6,0,12,9.0,0.0000943,0.0,2.01,0.798,75.0,0.898,0,3,0.0,0.0,0.778,0.0,0
Marticps,12UVr7jmrEitXQfzDPXAQ7etiVaa21p4iT,2195,658,13,0,2195,788,0,2,0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0.0,0.0,0.0,0.0,0
Masscash,1MKs5SjcfA7a58vn9kjfcDkHkPoJFdUcz5,0,0,0,1631,1631,1631,2,0,2,39,30.0,0.000314,0.0,47.8,1.32,77.3,0.994,4,4,1.0,1.24,1.12,0.985,2
Matt608,1Ks4roXAZj45sXRsWMfGqmAPmDoWZ9TAko,0,0,43,199062,199062,199492,199,199,0,127,103.0,0.00108,0.0,0.637,0.665,80.0,1.12,50,50,1.0,1.24,0.994,0.0,0
Max2838,1EZPbtmx7YiDfM2YVThbrbEgC6b86SqFL9,0,0,123,69312,69312,70542,71,71,0,22,14.0,0.000147,0.0,0.312,0.594,61.5,0.459,0,116,0.0,0.0,0.454,0.0,0
Maximilian_Wilhelm,1BroUgeCemQvWeYBekpFyEFGZVqrXnrtQ9,0,0,3,86134,86134,86164,86,86,0,16,12.0,0.000126,0.0,0.186,0.548,75.0,0.898,0,23,0.0,0.0,0.703,0.0,0
Melodiemuse,1GJt2nDUrVinYyDFJuWMkkK1Urod5nH72F,213,63,9,24841,25054,24994,25,22,3,246,234.0,0.00245,0.0,9.84,1.03,94.0,1.93,35,35,1.0,1.24,1.59,1.4,4
Merockstar,161J2C45hLh6SecXoRBMbbPGJAv7VdkfEK,0,0,0,10241,10241,10241,10,10,0,66,61.0,0.000639,0.0,6.44,0.959,92.0,1.79,5,5,1.0,1.24,1.49,0.0,0
Metallicsoul92,1MZbzzaLJfZb6tkwgBbGX5ayeCbQJaYDwc,823,246,0,1661,2484,1907,2,2,0,0,0.0,0.0,0.0,0.0,0.0,99.0,2.3,0,3,0.0,0.0,1.38,0.0,0
Meta-p02,1Q4wj8JfZNGgRFYrk2bfWvqcqH1Y9YVNn9,0,0,0,2897,2897,2897,3,3,0,9,8.0,0.0000838,0.0,3.11,0.855,91.0,1.73,1,1,1.0,1.24,1.42,0.0,0
Metazilla,1CJSRunQtPQsiZRK7vznyeCfyDTb2kxGA8,0,0,4,21459,21459,21499,21,21,0,26,24.0,0.000251,0.0,1.21,0.736,90.0,1.66,0,9,0.0,0.0,1.22,0.0,0
Millipede,15PCkrTqyHKaq96gLNqegYPXauXxNJj5ht,0,0,0,1374,1374,1374,1,0,1,5,4.0,0.0000419,0.0,7.28,0.978,80.0,1.12,2,2,1.0,1.24,1.09,0.96,1
Mistercoin,1PxUC79jXvZRbewCeRLPm9gtUbzWGdC2h8,0,0,0,4565,4565,4565,5,5,0,54,35.0,0.000367,0.0,11.8,1.06,65.0,0.554,8,8,1.0,1.24,0.773,0.0,0
Mmenninger,1HU3X37P9rzEY8txjYfdFgQDDWbrVFW9fv,0,0,0,1021,1021,1021,1,0,1,10,8.0,0.0000838,0.0,19.6,1.14,77.5,1.0,0,1,0.0,0.0,0.945,0.834,1
Mosinnagant,17wzuNgujtCrEtmdP3ukArtowbYrJxSh1,0,0,0,64642,64642,64642,65,65,0,2,2.0,0.0000209,0.0,0.0309,0.413,77.5,1.0,3,23,0.13,0.0237,0.728,0.0,0
Moviemaven,18PEknMdtM4WzZkva21yHGBKdhaDcAjPWN,0,0,0,21617,21617,21617,22,0,22,6,4.0,0.0000419,0.0,0.555,0.651,60.0,0.423,13,13,1.0,1.24,0.573,0.506,11
Moxy_Jane,184yBE6BY5WRpUvj7pzXjdRaemUByHvgx3,0,0,0,14299,14299,14299,14,14,0,1,1.0,0.0000105,0.0,0.0699,0.469,80.0,1.12,6,7,0.857,0.918,0.903,0.0,0
Mrc,1EZhgmDXpwppCi7g7mSJkLHJDgtXsyTv6P,0,0,0,1239,1239,1239,1,1,0,6,5.0,0.0000524,0.0,4.84,0.917,85.0,1.37,1,1,1.0,1.24,1.22,0.0,0
Nafindix,18PwsnRDTp9RnMrHDrkU4hfW5qpz7YBNYk,0,0,22,11388,11388,11608,12,6,6,57,37.0,0.000388,0.0,4.91,0.919,65.0,0.554,14,14,1.0,1.24,0.732,0.646,4
NascentEngineer,1M77B5gC242QJogTwn62oASgz8j8d79M2U,0,0,25,31058,31058,31308,31,31,0,119,96.0,0.00101,0.0,3.8,0.882,80.0,1.12,20,20,1.0,1.24,1.06,0.0,0
Nik1ab,1CbZoBeFBEsvVMb3r6sijaAG8djBFhxWwp,0,0,0,3151,3151,3151,3,3,0,4,2.0,0.0000209,0.0,1.27,0.742,52.5,0.269,0,2,0.0,0.0,0.384,0.0,0
Ninthaxis,1Hcx2ZWSA1nrp3HgAq8CFu4vyUzo1WAQCc,0,0,0,78955,78955,78955,79,79,0,11,9.0,0.0000943,0.0,0.139,0.523,85.0,1.37,117,117,1.0,1.24,1.1,0.0,0
Novacadian,1MJ21NMydr9dNu65tga6oBDa6coiq3bRXz,0,0,8,6641,6641,6721,7,6,1,60,24.0,0.000251,0.0,8.93,1.01,40.0,0.107,3,3,1.0,1.24,0.491,0.5,1
